71881	Ο	A	I	1	a	little	Theognost.Can.13
72153	ὅθεν	A	I	1	a	whence,	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:15
72153	ὅθεν	A	I	1	a	whence,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:4:358
72153	ὅθεν	A	I	1	b	from any	urn:cts:greekLit:tlg0059.tlg012:p.410
72153	ὅθεν	A	I	1	b	from any	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:738c
72153	ὅθεν	A	I	2	a	where	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:701
72153	ὅθεν	A	I	2	a	where	urn:cts:greekLit:tlg0059.tlg023:497c
72153	ὅθεν	A	I	2	a	where	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:89
72153	ὅθεν	A	I	2	a	where	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:3:17
72153	ὅθεν	A	I	2	a	where	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:7:6:12
72153	ὅθεν	A	I	2	a	where	IG12.78.9
72153	ὅθεν	A	I	2	a	where	88.23
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:27
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg1147.tlg001:54
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg0086.tlg003.perseus-grc1:3:2
72153	ὅθεν	A	II	1	a	whence, for which reason,	IG22.1011.42
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg0402.tlg001:267:4
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg0059.tlg022:319b
72153	ὅθεν	A	II	1	a	whence, for which reason,	urn:cts:greekLit:tlg0540.tlg022.perseus-grc1:1
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:722
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:14:73
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:397
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:861
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0033.tlg005:77
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:709
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0059.tlg017:125a
72155	ὅθῐ	A	I	1	a	where,	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:108b
72155	ὅθῐ	A	I	1	a	where,	Arc.
72155	ὅθῐ	A	I	1	a	where,	IG5(2).16.12
72155	ὅθῐ	A	I	1	a	where,	Hom.
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0161.tlg001:60
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0161.tlg001:80
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	E.Alc.
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:646
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:810
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	Parth.
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	Perseus:abo:pap,P.Lond.Lit.:64:6
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:470b
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:470c
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0059.tlg022:316c
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	Democr.
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	IG12.6.54
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0161.tlg001:90
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1162a:8
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1160a:6
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	Phld.Ir.p.54
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0017.tlg004.perseus-grc1:18
72160	ὀθνεῖος	A	I	1	a	strange, foreign,	urn:cts:greekLit:tlg0034.tlg001.perseus-grc1:25
72160	ὀθνεῖος	A	II	1	a	abnormal,	Gal.10.754
72160	ὀθνεῖος	A	II	1	a	abnormal,	Id.11.478
72160	ὀθνεῖος	A	II	1	a	abnormal,	Sthenid.
72160	ὀθνεῖος	A	II	1	a	abnormal,	Stob.4.7.63
72160	ὀθνεῖος	A	II	1	a	abnormal,	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:1:15
72161	ὀθνιότυμβος	A	I	1	a	buried in a foreign land,	urn:cts:greekLit:tlg2583.tlg001:4:281
72162	ὄθομαι	A	I	1	a	take heed,	Hom.
72162	ὄθομαι	A	I	1	a	take heed,	Il.
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:107
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:166
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:182
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:403
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:181
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:3:94
72162	ὄθομαι	A	I	1	a	take heed,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:1:1267
72164	ὀθόνη	A	I	1	a	fine linen,	Hom.
72164	ὀθόνη	A	I	1	a	fine linen,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:7:107
72164	ὀθόνη	A	I	1	a	fine linen,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:3:141
72164	ὀθόνη	A	I	1	a	fine linen,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:18:595
72164	ὀθόνη	A	I	1	a	fine linen,	urn:cts:greekLit:tlg0062.tlg066:3:2
72164	ὀθόνη	A	I	1	a	fine linen,	Act.Ap.10.11
72164	ὀθόνη	A	I	1	a	fine linen,	11.5
72164	ὀθόνη	A	I	1	a	fine linen,	Gal.11.134
72164	ὀθόνη	A	I	1	a	fine linen,	6.795
72164	ὀθόνη	A	I	2	a	sails,	AP12.53.8
72164	ὀθόνη	A	I	2	a	sails,	Mel.
72164	ὀθόνη	A	I	2	a	sails,	urn:cts:greekLit:tlg1492.tlg001:10:5
72164	ὀθόνη	A	I	2	a	sails,	Thyill.
72164	ὀθόνη	A	I	2	a	sails,	urn:cts:greekLit:tlg0062.tlg018:46
72164	ὀθόνη	A	I	2	a	sails,	VH2.37
72164	ὀθόνη	A	I	3	a	membranes	urn:cts:greekLit:tlg1342.tlg001:84:8
72165	ὀθονιακός	A	I	1	a	dealer in	Perseus:abo:pap,P.Oxy.:933:33
72165	ὀθονιακός	A	I	1	a	dealer in	IGRom.4.246
72165	ὀθονιακός	A	I	1	a	dealer in	Perseus:abo:pap,P.Lips.:39:3
72165	ὀθονιακός	A	I	1	a	dealer in	Dig.50.4.18.12
72165	ὀθονιακός	A	II	1	a	tax on cloth,	Perseus:abo:pap,SB:5941:3
72166	ὀθονιηρά	A	I	1	a	tax on linen-making, PTeb.ined.	Perseus:abo:pap,SB:703:105
72166	ὀθονιηρά	A	I	1	a	tax on linen-making, PTeb.ined.	http://www.trismegistos.org/text/43675
72167	ὀθόνινος	A	I	1	a	of fine linen,	urn:cts:greekLit:tlg0062.tlg038:12
72167	ὀθόνινος	A	I	1	a	of fine linen,	urn:cts:greekLit:tlg0062.tlg038:15
72167	ὀθόνινος	A	I	1	a	of fine linen,	urn:cts:greekLit:tlg0497.tlg001:142
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0627.tlg004.perseus-grc1:7
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0019.tlg012:104
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0093.tlg001:7:3:5
72168	ὀθόνιον	A	I	1	a	linen cloth,	http://www.trismegistos.org/text/2209
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:6:23:3
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0031.tlg004.perseus-grc1:19:40
72168	ὀθόνιον	A	I	1	a	linen cloth,	OGI90.18
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0527.tlg009:14:13
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0062.tlg031:34
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg2003.tlg001:6:203b
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0627.tlg008.perseus-grc1:8
72168	ὀθόνιον	A	I	1	a	linen cloth,	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:1176
72168	ὀθόνιον	A	I	2	a	sail-cloth,	urn:cts:greekLit:tlg0014.tlg047.perseus-grc1:20
72168	ὀθόνιον	A	I	2	a	sail-cloth,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:5:89:2
72168	ὀθόνιον	A	I	2	a	sail-cloth,	http://www.trismegistos.org/text/78719
72169	ὀθονιοπλόκος	A	I	1	a	linen-weaver,	PTeb.277
72171	ὀθονιοπώλης	A	I	1	a	linen-merchant	Perseus:abo:pap,UPZ:109:13
72171	ὀθονιοπώλης	A	I	1	a	linen-merchant	Dsc.5.134
72171	ὀθονιοπώλης	A	I	1	a	linen-merchant	Gloss.
72172	ὀθόννα	A	I	1	a	greater celandine, Chelidonium majus,	Dsc.2.180
72172	ὀθόννα	A	I	1	a	greater celandine, Chelidonium majus,	urn:cts:latinLit:phi0978.phi001:27:109
72172	ὀθόννα	A	I	2	a	juice of	Dsc.2.182
72172	ὀθόννα	A	I	2	a	juice of	Zopyr.
72172	ὀθόννα	A	I	2	a	juice of	urn:cts:greekLit:tlg0722.tlg001:14:45:4
72174	ὁθούνεκα	A	I	1	a	because,	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:123
72174	ὁθούνεκα	A	I	1	a	because,	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:553
72174	ὁθούνεκα	A	I	1	a	because,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:332
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:47
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:617
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1308
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg006.perseus-grc1:634
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:944
72174	ὁθούνεκα	A	II	1	a	that,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:1271
72177	ὄθριξ	A	I	1	a	with like hair,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:765
72177	ὄθριξ	A	I	1	a	with like hair,	urn:cts:greekLit:tlg0524.tlg001:52
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:803
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:674
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1115
72181	οἴ	A	I	1	a	ah! woe!	AP9.408
72181	οἴ	A	I	1	a	ah! woe!	Apollonid.
72181	οἴ	A	I	1	a	ah! woe!	IG14.1971.5
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0082.tlg002:177:4
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0085.tlg007.perseus-grc1:841
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:876
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:955
72181	οἴ	A	I	1	a	ah! woe!	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:933
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:228
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:892
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:8
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:836
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:714b
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0059.tlg038:378b
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0059.tlg009:127c
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:404
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0019.tlg012:403
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1035
72183	οἷ	A	I	1	a	whither,	urn:cts:greekLit:tlg0014.tlg004.perseus-grc1:9
72183	οἷ	A	I	2	a	where,	urn:cts:greekLit:tlg0006.tlg005.perseus-grc1:371
72183	οἷ	A	I	2	a	where,	urn:cts:greekLit:tlg0059.tlg011.perseus-grc1:181e
72184	οἰαδόν	A	I	1	a	alone,	urn:cts:greekLit:tlg0022.tlg001:148
72185	οἰακηδόν	A	I	1	a	in the manner of an	urn:cts:greekLit:tlg0082.tlg002:205:4
72186	οἰακίζω	A	I	1	a	steer	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:171
72186	οἰακίζω	A	I	1	a	steer	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:3:43:4
72186	οἰακίζω	A	I	1	a	steer	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:17:3:7
72186	οἰακίζω	A	I	1	a	steer	Gal.9.914
72188	οἰάκισμα	A	I	1	a	steering, governing,	urn:cts:greekLit:tlg1738.tlg001:287
72188	οἰάκισμα	A	I	1	a	steering, governing,	Gloss.
72189	οἰακιστής	A	I	1	a	steersman, pilot,	Suid.
72190	οἰακονομέω	A	I	1	a	steer, guide, govern,	urn:cts:greekLit:tlg0018.tlg001:1:601
72190	οἰακονομέω	A	I	1	a	steer, guide, govern,	urn:cts:greekLit:tlg0018.tlg001:419
72191	οἰακονόμος	A	I	1	a	helmsman	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:149
72192	οἰακοστροφέω	A	I	1	a	steer, direct,	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:767
72194	οἰάκωσις	A	I	1	a	guiding,	Aq.Jb.37.12
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0542.tlg001:1:89
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0059.tlg008.perseus-grc1:272e
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:717
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:1591
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:1578
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	urn:cts:greekLit:tlg0006.tlg013.perseus-grc1:1357
72195	οἴαξ	A	I	1	a	handle of rudder, tiller	Pl.Alc.1.117c
72195	οἴαξ	A	I	2	a	helm of government,	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:3
72195	οἴαξ	A	I	2	a	helm of government,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:802
72195	οἴαξ	A	I	2	a	helm of government,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:869
72195	οἴαξ	A	I	2	a	helm of government,	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:795
72195	οἴαξ	A	I	2	a	helm of government,	urn:cts:greekLit:tlg0405.tlg001:4
72195	οἴαξ	A	I	2	a	helm of government,	IG7.3226.5
72195	οἴαξ	A	I	2	a	helm of government,	Paul.Al.L.2
72195	οἴαξ	A	II	1	a	rings of the yoke,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:24:269
72197	οἰάτης	A	II	1	a	in the Attic deme	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1061
72197	οἰάτης	A	II	1	a	in the Attic deme	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:8:45:1
72200	οἶβος	A	I	1	a	piece of meat from the back of an ox's neck,	urn:cts:greekLit:tlg0062.tlg046:3
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0650.tlg001:4:55
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:6:89
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:298
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0006.tlg009.perseus-grc1:332
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:547
72201	οἴγω	A	I	1	a	open,	Com.Adesp.1211
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:24:457
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:3:392
72201	οἴγω	A	I	1	a	open,	Hes.
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:611
72201	οἴγω	A	I	1	a	open,	http://www.trismegistos.org/text/61237
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:809
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:8:58
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0033.tlg005:75:14
72201	οἴγω	A	I	1	a	open,	Herod.
72201	οἴγω	A	I	1	a	open,	IG12(2).6.43
72201	οἴγω	A	I	1	a	open,	urn:cts:greekLit:tlg0383.tlg001:225
72203	οἰδαίνω	A	I	1	a	swell,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:3:383
72203	οἰδαίνω	A	I	1	a	swell,	urn:cts:greekLit:tlg0653.tlg001.perseus-grc1:909
72203	οἰδαίνω	A	I	1	a	swell,	Androm.
72203	οἰδαίνω	A	I	1	a	swell,	Gal.14.34
72203	οἰδαίνω	A	I	1	a	swell,	Hsch.
72203	οἰδαίνω	A	I	1	a	swell,	urn:cts:greekLit:tlg0563.tlg001:16:5
72204	οἰδαλέος	A	I	1	a	swollen,	urn:cts:greekLit:tlg0232.tlg001:9:4
72204	οἰδαλέος	A	I	1	a	swollen,	urn:cts:greekLit:tlg0022.tlg002:210
72204	οἰδαλέος	A	I	1	a	swollen,	Dsc.Eup.1.78
72204	οἰδαλέος	A	I	1	a	swollen,	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:1:16
72204	οἰδαλέος	A	I	1	a	swollen,	Alex.
72204	οἰδαλέος	A	I	1	a	swollen,	Febr.3
72205	οἰδάνω	A	I	1	a	cause to swell,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:9:554
72205	οἰδάνω	A	I	1	a	cause to swell,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:1:478
72205	οἰδάνω	A	I	1	a	cause to swell,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:9:646
72208	οἰδέω	A	I	1	a	swell, become swollen,	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:1:43
72208	οἰδέω	A	I	1	a	swell, become swollen,	Od.
72208	οἰδέω	A	I	1	a	swell, become swollen,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:1192
72208	οἰδέω	A	I	1	a	swell, become swollen,	urn:cts:greekLit:tlg0541.tlg001:544:4
72208	οἰδέω	A	I	1	a	swell, become swollen,	urn:cts:greekLit:tlg0406.tlg001:36
72208	οἰδέω	A	I	1	a	swell, become swollen,	Hp.
72208	οἰδέω	A	I	1	a	swell, become swollen,	7
72208	οἰδέω	A	I	1	a	swell, become swollen,	Theoc.
72208	οἰδέω	A	I	1	a	swell, become swollen,	Plu.
72208	οἰδέω	A	I	1	a	swell, become swollen,	Pl.
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:3:76
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:127
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0059.tlg023:518e
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0007.tlg007:19
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:940
72208	οἰδέω	A	II	1	a	were in a ferment,	urn:cts:greekLit:tlg0007.tlg055:26
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0627.tlg012.perseus-grc1:4:34
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:1:13
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0014.tlg054.perseus-grc1:11
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0007.tlg016:15
72209	οἴδημα	A	I	1	a	swelling, tumour,	Gal.17(1).801
72209	οἴδημα	A	I	1	a	swelling, tumour,	15.770
72209	οἴδημα	A	I	1	a	swelling, tumour,	17(2).31
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0627.tlg009.perseus-grc1:5
72209	οἴδημα	A	I	1	a	swelling, tumour,	urn:cts:greekLit:tlg0718.tlg007:118
72210	οἰδηματώδης	A	I	1	a	swollen,	Gal.6.752
72210	οἰδηματώδης	A	I	1	a	swollen,	urn:cts:greekLit:tlg0744.tlg002:2
72211	οἴδησις	A	I	1	a	swelling, fermenting,	urn:cts:greekLit:tlg0059.tlg031:70c
72211	οἴδησις	A	I	1	a	swelling, fermenting,	urn:cts:greekLit:tlg1595.tlg150:p.27
72211	οἴδησις	A	I	1	a	swelling, fermenting,	J.
72211	οἴδησις	A	I	1	a	swelling, fermenting,	Hippiatr.38
72212	οἰδήτης	A	I	1	a	tumor,	Gloss.
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:27
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0548.tlg001.perseus-grc1:3:6:3
72214	Οἰδίπους	A	I	1	a	Oedipus,	AP7.429
72214	Οἰδίπους	A	I	1	a	Oedipus,	Alc.
72214	Οἰδίπους	A	I	1	a	Oedipus,	Plu.2.193d
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:2:4
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:405
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:557
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg4093.tlg001:1:210
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:740
72214	Οἰδίπους	A	I	1	a	Oedipus,	Choerob.
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:679
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:11:271
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:163
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:4:263
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:725
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:496
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:380
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:149
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:752
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:222
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg1712.tlg001:2
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:1195
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0007.tlg033:19
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:18:5
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:5:11
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0086.tlg051:628
72214	Οἰδίπους	A	I	1	a	Oedipus,	IG14.1292i
72214	Οἰδίπους	A	I	1	a	Oedipus,	i 11
72214	Οἰδίπους	A	I	1	a	Oedipus,	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:1760
72215	οἰδίσκω	A	I	1	a	swell, enlarge,	Gal.18(2).97
72215	οἰδίσκω	A	I	1	a	swell, enlarge,	8.485
72215	οἰδίσκω	A	I	1	a	swell, enlarge,	urn:cts:greekLit:tlg0732.tlg002:1:9
72215	οἰδίσκω	A	I	1	a	swell, enlarge,	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:5:16
72216	οἶδμα	A	I	1	a	swelling, swell,	Hom.
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:21:234
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:230
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:109
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg1342.tlg001:100:7
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg1342.tlg001:24
72216	οἶδμα	A	I	1	a	swelling, swell,	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:337
